edge,p_value
CAV3+ANXA6,0.0056757667022087
NCAN+TNR,0.0017512408602848
ITGAV+TNR,0.0137362367696387
ITGB1+TNR,0.0003617917026974
ITGAV+COL6A6,0.0186318356320234
P4HA1+COL6A6,0.0112706702128975
ITGA9+COL6A6,0.0013173690677536
ITGA1+COL6A6,0.0016451146328404
COL6A3+COL6A6,0.0123518049754143
COL6A2+COL6A6,0.010067422068732
CASP8+COL6A6,0.0197192110014143
COL6A1+COL6A6,0.0154329818375548
UBIAD1+TACSTD2,0.0050184618176891
PEBP1+ITGA2B,0.0022983147052166
VWF+ITGA2B,0.0086968125330551
KMT2C+ITGA2B,0.0007156308683259
MAPK3+ITGA2B,0.0003973664849902
PIK3CA+ITGA2B,0.0005344735678689
FERMT3+ITGA2B,0.0034593982654576
STAT5B+ITGA2B,0.0082510031197809
ITGB5+ITGA2B,0.033031252144517
RNF181+ITGA2B,0.0043008206672998
F2+ITGA2B,0.0059247509928018
KMT2E+ITGA2B,0.0112604606380338
TLN1+ITGA2B,0.0045339393353275
F2R+ITGA2B,0.0028662742480622
ZFPM1+ITGA2B,0.0210530573635556
STAT5A+ITGA2B,0.0026975195324685
JAK1+ITGA2B,0.0153251519191627
FYN+ITGA2B,0.0389403169940154
ACTB+ITGA2B,0.005738162620096
CD47+ITGA2B,0.0395628493485555
FLNA+ITGA2B,0.0051949270178617
PTPN1+ITGA2B,0.03415021927376
MPL+ITGA2B,0.0066856683725946
GATA1+ITGA2B,0.0063639655719247
COL2A1+ITGA2B,0.0062834288511914
CD9+ITGA2B,0.0059081402802474
PTK2B+ITGA2B,0.0013820224204166
ITGB2+ITGA2B,0.013493796201671
BCL2+ITGA2B,0.0029840990232507
PTPRC+ITGA2B,0.0058514219605158
PIK3R1+ITGA2B,0.0083078012694198
PECAM1+ITGA2B,0.0266345728587397
CIB1+ITGA2B,0.0186367807406106
AGO2+NUP205,0.0279712639781284
HSPA12B+NUP205,0.0494119875989524
GCKR+NUP205,0.0012967038661057
CCNB2+NUP205,0.0391416469768366
BIRC5+NUP205,0.0157323828836257
DDX20+NUP205,0.0107959978285088
NUP62CL+NUP205,0.0313777713082666
NID2+LAMC1,0.0029972640887036
APOM+APOL1,0.0253891821298683
PCGF1+EZH1,0.0054403660699534
EED+EZH1,0.0113900622966973
ASXL3+EZH1,0.015895052925451
CBX2+EZH1,0.0164702284098521
CAMKMT+EZH1,0.0119262257949736
LAMC1+NID2,0.0029972640887036
NID1+NID2,0.0131662225610091
LAMB2+NID2,0.0037980886819092
RAPSN+LAMB3,0.0291895552812614
LETMD1+TMEM74,0.0024637193799279
YTHDC1+METTL14,0.0175641629032763
YTHDF3+METTL14,0.0057076053358308
ITIH2+FGA,1.1009650141181139e-10
RBBP7+PHF19,0.0044180328878872
MRPL42+MRPL50,0.0125315916266902
KCNAB2+KCNS1,0.0222327253863543
EDAR+SLC24A5,2.7427263365477023e-05
DCT+SLC24A5,0.0172064124618809
MUC6+GALNT9,0.0004098136593823
SLC18A2+DBH,0.0043671421876483
ITGA2B+BCL2,0.0029840990232507
E2F6+MGA,0.0183044348134247
OTX2+SIX3,0.015806942885104
LHX2+SIX3,0.0205400509848471
ZIC2+SIX3,0.0162036342822257
TCF4+TBX4,0.0024013792547877
TFAP2C+CITED4,0.0295481339738015
ALOX15+ALOX15B,0.0424036830741887
PDCD11+ABT1,0.0027177192493535
WDR46+ABT1,3.864539511358606e-05
MLLT3+AFF4,0.0046748420084428
MED13+AFF4,0.04419967353168
SUPT5H+AFF4,0.0051944981555486
N4BP2+ISLR2,0.000225290131279
PTF1A+VSX1,0.002342364970418
DEFA4+DEFB121,0.0422600567545468
DEFA5+DEFB121,7.194973555014088e-05
GATA4+TBX5,8.75601523579306e-05
GJA5+TBX5,0.0088600979977868
TAF3+PHF10,0.0459135873636399
PLCB4+DGKK,0.0196510560256869
AR+NCOA1,2.5286566291398893e-05
NCOA6+NCOA1,0.0387642062536981
PAX3+NCOA1,0.045710951814741
SKP1+FBXL15,0.0117590944634205
ALDH3B2+MAOA,0.0253031654785606
GNAT1+GNG4,0.0323470278711197
GNB5+GNG4,0.0385232569797397
GNAO1+GNG4,0.0039772770894992
PRKCG+GNG4,0.0398776252854428
ADCY8+GNG4,0.0330595641035412
GNAQ+GNG4,0.0349348442322233
CACNB3+GNG4,0.0109970695118854
LPAR5+GNG4,0.0267323491226917
GNAS+GNG4,0.0181446336011563
GNA13+GNG4,0.0208053985095482
CUL1+FBXL16,0.002109832042992
PPP1R3A+PPP1R3C,0.0071338645739031
NHLRC1+PPP1R3C,0.0062825127379058
EPM2A+PPP1R3C,0.0287680736105806
ENO3+PCK1,0.0236661770884203
ENO4+PCK1,0.0072934325738199
DBP+CLOCK,0.0031030792746777
HLF+CLOCK,0.0264238652024187
AVP+CLOCK,0.0288658501461894
PRKCA+PRR5,0.0010750579533219
GNPTAB+PARPBP,0.0015970966890503
CENPF+PARPBP,0.0002760139117256
RPGRIP1L+FTO,0.0020526552759499
IL21+JAK3,0.025305859625014
IL2RA+JAK3,0.0023049945584951
CREBBP+NCOA2,8.284228573175586e-05
HMGCS1+NCOA2,0.044486767297698
AR+NCOA2,0.0022160217361574
NCOA6+NCOA2,0.0043470839371884
SUMO1+NCOA2,0.0464057706910926
PLCB1+DGKZ,0.0042451770826115
HSPA13+LIPI,4.2611563235993465e-05
GAS2L1+LIPI,0.0056239354326405
OXT+AVPR1B,0.0393193099271233
POMC+AVPR1B,0.0334247331761674
CIB1+CRY2,0.0198342206566543
FBXW11+PER1,0.0043211116717249
GNAI2+RIC8B,0.0135589156580843
GRPEL1+ISCA2,0.0003764554834451
GLRX3+ISCA2,2.4854540158890225e-05
FECH+ISCA2,0.0415098565637533
F2+APOC3,0.0014664306353581
HCN4+HCN3,0.0230848687624263
RFC2+TIPIN,5.479157729472706e-06
MCM4+TIPIN,0.0001682319623461
MCM6+TIPIN,0.0001159755001147
MCM2+TIPIN,0.013933449186739
MCM7+TIPIN,5.549136883704996e-05
ATRIP+TIPIN,9.699968878040075e-05
RPA2+TIPIN,0.0181603202180718
PCNA+TIPIN,6.530613285455693e-05
RAD1+TIPIN,0.0002546411940327
YWHAZ+TIPIN,0.0004159890166569
PAXIP1+TIPIN,0.0012336794448509
CDC45+TIPIN,8.469603338158567e-07
MCMDC2+TIPIN,8.575747863672437e-06
TCF4+MYF6,0.0010258493512645
GHSR+MC3R,0.0136916784731141
CNDP1+HDC,0.0204475849272077
HRH2+HDC,0.0288692422585064
GNAI2+MTNR1B,0.0251271371196633
GNAI1+MTNR1B,5.4833528914277595e-06
BUB1+NEIL3,0.0078154287687515
KIF15+NEIL3,0.0047790411334985
SOD1+GPX6,0.000798690647222
GSTA5+GPX6,0.0157552520950756
HCN2+CRTC1,0.0185068125816789
FOS+CRTC1,0.0083675812723323
JUN+CRTC1,0.0047938468517316
WSB1+DIO2,0.0035295065901617
CIDEA+DIO2,0.0097023355840309
OXT+GHSR,0.0018865328879358
MC3R+GHSR,0.0136916784731141
GNAQ+GHSR,0.0003666704882124
SST+GHSR,0.0145162195712143
HCRT+GHSR,0.011386249453964
MLN+GHSR,0.0109602126282123
DLL4+HEY2,0.0015231353377202
MAML1+HEY2,0.0227889735031211
NUP98+NUP160,0.0195583043382125
MAGOHB+NUP160,2.167051973863541e-05
RLN3+NPS,0.022027419934922
SIRT4+NAMPT,0.0133050922941223
CUL2+LRR1,7.331969811168303e-05
XRCC6+DEAF1,2.9760124916171584e-05
ZMYND11+DEAF1,0.0063428024707809
TSC22D2+TSC22D3,0.012408505604396
RAF1+FAM83A,3.1577750887474824e-05
TKTL2+TALDO1,0.0414378372701389
ENO4+TALDO1,0.0046438473751466
POLR2D+ERCC2,0.0368300205615979
DDB1+ERCC2,0.0187607688097108
POLR2G+ERCC2,0.0406286143343731
TAF7+ERCC2,0.049137278164621
TAF5+ERCC2,0.0218595957990765
TAF8+ERCC2,0.0297558939266729
DLST+OGDHL,0.0468785333903909
SDHC+OGDHL,0.008816540818679
ACSF3+ACACA,0.0095497602309758
MYL12A+MYLK4,0.022703099030668
MYL2+MYLK4,0.0238228726607682
MYL12B+MYLK4,0.0234527690259315
RFC3+APEX1,3.0978665342096725e-05
TDG+APEX1,0.0035706484394126
COPA+SCYL1,0.0475912335978835
NMNAT2+NMNAT1,0.0311903259977468
KCNH3+KCNAB3,0.0031907369671477
KCNH7+KCNAB3,0.0261747960201309
KCNS3+KCNAB3,0.031518310054583
KCNB2+KCNAB3,0.0092865132975753
KCNA2+KCNAB3,0.0016448277200014
RHO+OPN5,0.0188969677875057
RRH+OPN5,0.0313761446331361
TCF4+MYOG,0.0019703526917813
MYH13+MYOG,0.0373395467451511
MYH3+MYOG,0.0130730873576678
RHO+RRH,0.0344435600952202
RGR+RRH,0.0346969215678937
OPN1LW+RRH,0.0333248889214333
OPN5+RRH,0.0313761446331361
MYBL2+RAD54L,0.0255362365417473
NCAPH+RAD54L,0.0459848679328534
MCM2+RAD54L,0.0061451002832813
BIRC5+RAD54L,4.2013299536649776e-05
CDC25A+RAD54L,0.0060885387625997
DTL+RAD54L,0.0039612250044555
TTK+RAD54L,0.0228964984347642
CEP55+RAD54L,0.0027025189006512
HJURP+RAD54L,0.0219061310092728
NNT+SIRT5,0.0018195819858766
HDAC7+SIRT3,0.0198768445953363
NNT+SIRT3,0.0069409512436502
HDAC11+SIRT3,0.0105929868369984
PARP1+SIRT3,0.0032802069087478
PGA5+GLO1,1.5045324936108685e-06
ADAL+MCEE,0.0035322629094074
CIDEA+ELOVL3,0.0324138749180148
RBBP5+SMYD3,0.0032408745936482
ASH2L+SMYD3,0.0003040986466702
WDR5+SMYD3,0.0011355146425422
PNKP+NEIL1,0.0227347377401929
TBC1D15+TPH2,1.1175195340376443e-05
XRCC6+XPC,0.0075885451944442
TFPT+XPC,0.0271002628422136
MCM2+PIF1,0.0123609927680958
NHP2+PIF1,0.006650501221846
NOP10+PIF1,0.0137530855382212
HSP90AA1+PIF1,0.0226280314398783
XRCC6+PIF1,0.0040066892280577
DKC1+PIF1,0.0436057234236492
PCNA+PIF1,0.0284476774431514
XRCC5+PIF1,0.0118730050620908
CDC45+PIF1,0.0174400883441132
MCM3+PIF1,0.0109835212306236
ACD+PIF1,0.0374517386276145
DBP+PER3,0.0040952393501717
CNDP1+GLUD2,0.0015709277685625
ALDH4A1+GLUD2,0.0267972264591118
KLHDC8A+LRRC28,0.0004369549708568
ENAM+FAM83H,2.852017312435454e-06
RCHY1+USP28,0.003748880800935
PCLO+ERC1,0.0003764101058756
F7+ARNTL,0.0108095672972904
PRDX3+GLRX2,0.0303201401429251
SMC3+SMC5,0.0067144838903552
RAP1B+PEBP1,0.0009554424925822
ITGA2B+PEBP1,0.0022983147052166
IQGAP1+PEBP1,0.0136448321188663
MAP2K7+PEBP1,0.009134630496914
AMBN+ENAM,3.2921838090409892e-06
KLK4+ENAM,3.212388045378525e-06
TUFT1+ENAM,0.0010936715297182
FAM83H+ENAM,2.852017312435454e-06
ASCL1+NR4A2,0.04863110563432
KCNH2+KCNAB2,0.0231618626919735
KCNF1+KCNAB2,0.0170546929849119
KCNG3+KCNAB2,0.0381630048220714
KIF5B+KCNAB2,0.0299600143842152
KCNS1+KCNAB2,0.0222327253863543
KCNA4+KCNAB2,0.0448415717168384
KCNA10+KCNAB2,0.0207632745625617
KCNS3+KCNAB2,0.0014292240406256
KCNC3+KCNAB2,0.0078771234959985
CREB5+ATF4,0.0444461338175831
PRKACB+ATF4,0.0012471212263034
RUNX2+ATF4,0.0099830569466899
OPHN1+OPN3,0.0163084959941226
NAMPT+SIRT4,0.0133050922941223
AGXT+ALAS1,0.0340149273403283
CYP24A1+FDX1,0.0001430401776221
CYP27B1+FDX1,0.0003305213847544
STAR+FDX1,0.0141679232523255
SCP2+FDX1,0.0006739300178073
IL4I1+ACLY,0.0345577977507256
DGAT1+DGAT2,2.1135006780613404e-05
RBL1+KDM5A,0.019046692430809
MORF4L2+KDM5A,0.0233709009000978
GHSR+HCRT,0.011386249453964
GNRH2+HCRT,0.0428975183159977
CRH+HCRT,0.0014656897239023
CRY1+DBP,0.0152176266941486
CLOCK+DBP,0.0031030792746777
PER3+DBP,0.0040952393501717
TAF4+TAF12,1.341376206401653e-05
TAF5L+TAF12,0.0054629291729175
USP22+TAF12,7.252190067504491e-05
TP53+TAF12,0.0003666117404526
TAF9B+TAF12,0.0057819890875922
TAF3+TAF12,6.722062669450598e-05
SAP130+TAF12,0.0147422746162621
TAF5+TAF12,0.0429500586084755
TAF2+TAF12,0.0104921838129256
POLR2B+TAF12,1.3650368200237618e-06
GTF2F1+TAF12,0.0013063377271353
ATXN7L1+TAF12,0.0005825979504754
TAF1L+TAF12,1.1522928119024829e-05
LRRC28+KLHDC8A,0.0004369549708568
MCTS1+KLHDC8A,0.0198271790504933
SKP1+ZNF346,0.0039579511508659
CCDC90B+ZNF346,0.0231416726348351
MTA3+ZMYND8,0.0001155874394063
FANCM+RAD51B,0.0100960785340273
SLX4+RAD51B,0.0047911248628468
POLH+RAD51B,0.0159547375773344
RFC3+RAD51B,1.860274714069765e-05
PMPCB+LDHA,0.0443850412244989
ENO3+LDHA,0.0225499294030925
SKP1+FBXL2,0.0073194667331258
ITGA2B+PTPN1,0.03415021927376
AR+DCTN1,0.001884835936066
NDE1+DCTN1,0.0004578225729777
KLC2+DCTN1,2.1572561773235897e-05
YEATS2+ING3,0.0222033705193975
ACTR8+ING3,0.0488432566779214
AP2A2+AP5Z1,0.0108520369040129
AP2A1+AP5Z1,0.0101247629672431
AP4M1+AP5Z1,0.0085935558331744
PNPLA6+AP5Z1,0.001511710590774
SPTBN4+SPTBN1,2.6752045129275277e-05
SCN5A+SPTBN1,0.0019768440677097
SPTB+SPTBN1,0.0012459347170015
MUCL1+GALNT2,0.0037449410126394
MUC21+GALNT2,0.0047560794547967
MUC4+GALNT2,0.0160726737710099
SYT14+ESYT2,0.0173057521921579
AR+SVIL,0.0007367799190558
FOXRED1+NDUFAF7,0.0146785396414321
SLC27A1+CHD9,0.030529957903646
GRHL1+CHD9,0.0185107970017922
APOA2+CHD9,0.0039046436889108
NCOA6+CHD9,0.0046787504472514
APOA5+CHD9,0.0114281169606498
GCKR+MEPE,1.6866192816842862e-06
DNAJC17+RMDN3,0.027751974410744
PIP+KEL,0.0229909767973729
RHCE+KEL,0.0208912283366507
XKR3+KEL,0.0021953693308769
GRM1+GRIK4,0.0161381179340691
GRIN1+GRIK4,0.0174300926489435
PPP1R9B+SAMD14,0.0398616139674493
DNM1+PACSIN1,0.0074376896798501
NFATC1+EGR4,0.0015108818267773
TOR3A+C1QTNF4,0.0239988209629975
CDC6+PKMYT1,0.0082548021946336
CDC25B+PKMYT1,0.000101929686224
MCM2+PKMYT1,0.0009746659561841
CDC25A+PKMYT1,0.001821909921062
PRMT5+PKMYT1,2.8672289974464067e-05
CDC25C+PKMYT1,0.0052999289509778
RPS6KA3+PKMYT1,0.0063864640636537
STXBP1+SYN3,0.0111435680759129
RIMS1+SYN3,0.0031697178082927
GALR3+GALR1,0.0062250609016856
MYL2+TNNC2,0.0217532600072406
MYBPH+TNNC2,0.0004078568057048
MYL1+TNNC2,0.0221931789307269
MYLPF+TNNC2,0.0216391920250468
TPM1+TNNC2,0.0054554545148684
TNNI1+TNNC2,0.0483804574891482
TPM3+TNNC2,0.0117940550868935
DES+TNNC2,0.0211020611791992
TPM2+TNNC2,0.0211181210574828
SRL+TNNC2,0.0094322104037647
MYH6+TNNC2,0.0207372010661687
ACTN3+TNNC2,0.0252066078784519
ACTN2+TNNC2,0.0263491880990374
MYH3+TNNC2,0.0239878334643804
NEB+TNNC2,0.0095002877243593
OPALIN+TMEM235,0.0092178736608159
PYGB+PHKA1,5.704437540081107e-09
CALM3+PHKA1,8.038495920049608e-05
CALML5+PHKA1,2.6756309093121296e-05
PHKG2+PHKA1,0.0001348740881427
SEC24D+CNIH2,8.749759537398303e-05
GRIA4+CNIH2,0.0329509817223718
GRIA2+CNIH2,0.0238314351007967
GRIA3+CNIH2,0.0030176736470208
PPM1J+PPTC7,0.0001814351164973
DLG3+LRFN2,0.0136328813545212
CSF3+THPO,0.0019537050978987
IL3+THPO,0.0010932251004166
LEP+THPO,0.0453883476773289
GH2+THPO,0.0011199687913186
STAT5A+THPO,0.0421091581027351
MPL+THPO,0.0015698810066475
GRB2+THPO,0.0392499311648106
CSH2+THPO,0.0006764870606235
SHC1+THPO,0.0364287967736225
CHRNA3+CHRNB2,0.0120778384005069
OXNAD1+CAPN7,9.327738749594794e-10
XIRP1+CAPN7,0.0069846290925003
ABHD3+CABLES2,0.0056263167270777
TM9SF4+CABLES2,0.0492881536291596
CDK1+MYT1,0.0179729058266575
FAM171B+TMEM59L,0.022844197316366
NTSR1+NTSR2,0.0181248946879421
BCCIP+CDK9,0.0344554623046843
MYL10+MYH13,0.0434567807859699
MYL2+MYH13,0.0371189015901274
MYOG+MYH13,0.0373395467451511
UNC45B+MYH13,0.0449442476772406
MYL1+MYH13,0.0370265179530447
MYLPF+MYH13,0.0340399673289026
MYH6+MYH13,0.0371290642796486
TOPBP1+RAD1,4.13789089590906e-05
TIPIN+RAD1,0.0002546411940327
TP53+RAD1,0.0436281611075182
TP53BP1+RAD1,0.0071060035229213
FANCA+RAD1,3.5934588257594324e-06
ACVR2A+GDF6,5.002218820981276e-06
AMHR2+GDF6,1.1006659420645134e-05
NOG+GDF6,0.0001219935859013
ACVR2B+GDF6,9.255134395961151e-05
BMPR1A+GDF6,0.0007924104898622
BMPR2+GDF6,2.7140379254058975e-05
GREM1+GDF6,6.711105942656294e-05
GNAI1+GNGT2,1.6475607479237198e-06
GNAS+GNGT2,0.0426077016221957
ASCL1+MYT1L,0.0168837626016849
NEUROD2+MYT1L,0.0160970555343254
LINGO1+MYT1L,0.0237771879759083
CACNA1C+CACNA1G,0.0142497206122441
CACHD1+CACNA1G,0.0167519928537601
CACNB2+CACNA1G,0.0093731482197042
CAV3+CACNA1G,0.0099620727884113
CACNA2D1+CACNA1G,0.0051734424498817
CACNA1I+CACNA1G,9.65035753568246e-06
NOS1+CACNA1G,0.000589792118811
KANSL1+EFCAB3,0.0039232662564626
CNGB1+GUCA1C,0.0021431768047937
CRTC1+HCN2,0.0185068125816789
MYH3+MYL6,0.0211121341640544
MYBPC3+TNNC1,0.001763359798777
MYH3+TNNC1,0.016892095817321
TANC1+DLGAP1,0.0176539676568513
NRXN3+DLGAP1,0.0100628048461301
APOO+CHCHD6,9.313083416820822e-05
PNCK+CHCHD6,0.0005995485202435
CHCHD10+CHCHD6,0.0422338716732172
RRH+OPN1LW,0.0333248889214333
TEX28+OPN1LW,0.0010280414277771
OPN1LW+TEX28,0.0010280414277771
PNCK+TEX28,0.002311662179428
GRIA2+SHISA7,0.0291665214820529
GRIN1+SHISA7,0.0173901996461209
GRIA4+GRM3,0.0299639172462869
GRIN1+GRM3,0.0197818616131538
RAMP1+GABBR2,3.0243965160136193e-06
CTTN+GABBR2,0.0013026616715466
KCNJ6+GABBR2,0.0393100910905485
MYLK+MYLPF,0.0009183857700477
TNNC2+MYLPF,0.0216391920250468
MYLK3+MYLPF,0.0152837879391273
MYH13+MYLPF,0.0340399673289026
MYH3+MYLPF,0.0111780157028717
CAV3+CALML5,0.0198607330536123
PHKA1+CALML5,2.6756309093121296e-05
NOS1+CALML5,0.0006522125229258
CACNA1C+CACNG7,0.0440322672444297
GRIA4+CACNG7,0.0282088888513181
GRIA2+CACNG7,0.0328448704576283
CACNB2+CACNG7,0.0366376722027825
STAC3+CACNG7,0.039554708981968
HTR3A+CACNG7,8.542055929641156e-05
CACNA2D1+CACNG7,0.017819854715904
CACNA1S+CACNG7,0.0121593061753222
GRIN1+CACNG7,0.0170432725562407
KIAA0930+ARPP21,0.0002218574377968
NNT+NMNAT2,0.0030813681097987
NMNAT1+NMNAT2,0.0311903259977468
KCNAB2+KCNF1,0.0170546929849119
SNPH+KCNF1,0.0491713559634603
ATG5+BNIP3,0.0485474980649547
CDON+TNNT1,0.0091868923996852
MYH3+TNNT1,0.0041889638621228
TNNC2+DES,0.0211020611791992
SHISA3+SHISA6,9.212997265479152e-06
ATP2B3+SLC8A2,1.799541764244738e-05
PRKACG+SLC8A2,1.322810522619998e-05
PKMYT1+CDC25C,0.0052999289509778
CENPE+CDC25C,0.0308325935214327
PLK4+CDC25C,0.0004677120687436
EGFR+CDC25C,0.0014524121077402
CDT1+CDC25C,0.0352929682166288
KIF2C+CDC25C,0.0006631666429118
KIF20A+CDC25C,0.0301315969888397
ESYT2+SYT14,0.0173057521921579
ESYT1+SYT14,0.0209039180048938
SYTL1+SYT14,0.0033856957351444
PYGM+PHKG2,0.0029939987552425
PHKA1+PHKG2,0.0001348740881427
AP2A1+AP3M1,3.5857908244427397e-06
DUSP13+AP3M1,0.0023758447297195
SLC6A2+SCRT1,0.0058015813592364
RBMX2+SRRM3,0.0099303431247286
RIMS1+SYN2,0.0001132361687056
PI4KB+CALN1,0.0149427123937509
RAB28+SV2C,0.0003167194764545
SV2A+SV2C,0.0386963046748723
PNCK+ITIH6,0.002030168902043
MTX1+CHCHD3,0.0048336385601043
STXBP5+CPLX2,0.0227217188008969
STX2+CPLX2,0.0025447281290112
IL1A+IRAK4,0.0022389082844121
CLCN6+FAM131B,0.0009898526925938
RAF1+FAM131B,1.1464183914221467e-07
GRIK5+GPR6,0.047932852734843
SPTAN1+KCNQ3,2.984895278365504e-05
KCNA2+KCNQ3,0.0192777684613044
KCNH6+KCNQ3,2.0081185436699924e-06
FCHSD1+SNX16,0.0002415031632613
ACTL6B+EP400,0.01153389373794
FOXR1+EP400,0.0051695116874976
MORF4L1+EP400,0.0091808240716232
VPS72+EP400,0.0009174070611185
ACTB+EP400,0.0051687517081655
PLAC1+EP400,0.0112571737958605
TRRAP+EP400,0.0207265204085651
HDAC1+EP400,0.026807341688952
CDKN1A+EP400,0.0015267799028416
MORF4L2+EP400,0.000500810776556
MYC+EP400,0.0135889781947434
FIGN+KATNB1,0.0224640164698343
AGXT+KIF1A,0.0285593759411734
GALNS+CDK10,0.0078591813765848
RABEPK+LRFN5,0.0030607255170009
KCNC1+KCNIP2,0.0008975903140504
DPP6+KCNIP2,0.0083258011748879
KCNIP4+KCNIP2,0.0004760933370483
SCN5A+KCNIP2,0.0007144527606139
MYH7B+MYL5,0.0136892641632551
ROCK2+MYL5,0.0009893212312535
MYH3+MYL5,0.0002854530968717
TRDN+JPH4,0.0035856423195993
CAB39+BRSK1,0.0026550258708131
MAPT+BRSK1,0.0041532634962472
PGBD5+EFCAB2,0.0269396720504866
STX1B+SYT11,0.0033657640077246
DAO+GLDC,0.0022963534057561
MYBPH+GLDC,0.0006375100131047
AGXT+GLDC,0.0001103272372179
SHMT2+GLDC,0.0009782442926735
CDCA3+CTDSP1,0.0009940967547687
E2F6+EHMT2,0.0009451883858845
SYT11+STX1B,0.0033657640077246
STXBP1+STX1B,0.0233293827749442
NAPB+STX1B,0.0101766567025222
JSRP1+SRL,0.0126833137094199
MYL1+SRL,0.0007913082325041
ATP2A1+SRL,0.001258884234391
TNNC2+SRL,0.0094322104037647
ATP2A2+SRL,7.104397818319242e-05
PRKACB+SLC8A3,0.0073382015226388
KCNF1+SNPH,0.0491713559634603
TRAK1+SNPH,0.0078644171900932
CACNB1+SNPH,0.0459122275206964
MCM5+MCM4,0.0026902371214716
RAD51AP1+MCM4,0.0406572603079811
NCAPG+MCM4,0.0056634687178742
KIF23+MCM4,0.0162903724429633
NDC80+MCM4,0.0276056554119886
TIPIN+MCM4,0.0001682319623461
DBF4+MCM4,0.0209637563452156
CCNA2+MCM4,0.0412807929018318
SMC2+MCM4,0.0004938806210278
MELK+MCM4,0.004530199745296
CCNB3+MCM4,0.0087248938771019
RFC3+MCM4,0.0002211749483214
HMMR+MCM4,0.0013626406212545
CHEK1+MCM4,0.0031437402622777
CDC45+MCM4,0.006640570077254
RFC5+MCM4,0.0183984328524159
MCMDC2+MCM4,0.0419773217182585
MCM10+MCM4,0.0478850083270888
CABLES2+ABHD3,0.0056263167270777
YEATS4+MLLT10,0.0013948186476138
SLC26A5+OCM2,0.0036938825475612
KCNAB3+KCNH3,0.0031907369671477
KCNQ5+KCNH3,0.0006417125951932
KCNA2+KCNH3,0.0201570080476715
TP53+ANKRD2,0.0051239712740036
YBX1+ANKRD2,0.0052858041433689
RCN2+NPTXR,0.0202916896964857
ITIH6+PNCK,0.002030168902043
CHCHD6+PNCK,0.0005995485202435
TEX28+PNCK,0.002311662179428
HCFC1+CREB3,0.0119297702850516
CREB5+CREB3,0.0249715203468674
C9+C8G,1.803393403357885e-05
LCN1+C8G,1.2150005538527186e-07
RTP2+C8G,1.4506092820482768e-06
C8B+C8G,1.8654948938471509e-06
CLDN6+ESAM,4.871981343401961e-05
DDX3X+PYCARD,0.0253795247863461
RPS6+EIF3L,0.0371927471389313
ALG12+ALG3,0.0003362363938621
NDC80+NCAPD2,1.5335555417342074e-07
RBMX2+RBM22,0.0022588882076847
CACTIN+RBM22,0.0041249058966654
SEC16B+SAR1B,0.0004571715146192
GNAO1+HLA-DRA,0.0059512408970779
GRAP2+HLA-DRA,0.0460758893999422
MAP4K1+CD3E,0.0001171869824901
CD300C+LILRB4,0.0012129945430282
PTPN6+LILRB4,0.0003756087936645
CCDC92+TTC39A,0.0362634037554391
SLC26A5+FTL,0.0028619620846794
RUVBL1+NPM1,0.0082432091897294
SP1+NPM1,0.0001426548048507
FOXM1+NPM1,0.0012463622584002
CD8B+HLA-A,0.0435564216716717
GRAP2+HLA-A,0.0489634892856131
IFI35+HLA-A,0.0073500316923348
IL37+IL18RAP,0.0025789074826603
MAPK9+IL18RAP,0.0072149327977353
TGS1+APOA5,0.0001066059006912
CARM1+APOA5,0.0141040528720327
PCYOX1+APOA5,0.0455616389771616
TBL1XR1+APOA5,0.0027933655140379
CHD9+APOA5,0.0114281169606498
IKZF3+POU2AF1,0.0066661523108305
GRIA2+VWC2,0.019409403015121
OASL+DHX58,0.0002669901632884
TRIM25+DHX58,0.0429775345609633
DDX60+DHX58,0.0454804237683616
RNF213+DHX58,0.0423272653533464
SDC1+TNFRSF13B,0.041552870652821
TRAF6+TNFRSF13B,0.0311024772731067
COL26A1+PLOD1,0.0010563167857746
COL13A1+PLOD1,0.0045637086996912
NSD1+PLOD1,2.6019710151725863e-05
RAF1+TRIM24,0.0018688579035402
CAMK2A+TRIM24,0.0202566719153631
CAT+CROT,0.0204549019458598
NUDT7+CROT,0.0009453111126218
HAO1+CROT,0.0165741480488489
KCNIP3+PSEN2,0.0023799302011849
RIPK1+TNFRSF25,0.0001441139857826
POU2F3+PLA1A,8.539157179521607e-05
ZNF384+TMPRSS6,0.0202569151027332
GNAO1+HLA-DRB1,0.0063063763573209
GRAP2+HLA-DRB1,0.0466213110140478
DSTN+CFL2,0.0176174633416353
ACTA1+CFL2,4.9380767412962385e-05
CD226+SLAMF6,0.0186809897035843
NCR3+SLAMF6,0.0101684526266862
CD80+CD8B,0.0214747451221118
FYN+CD8B,0.0390422507973317
JUN+CD8B,0.039868398018445
SYK+CD8B,0.0269819171187337
HLA-A+CD8B,0.0435564216716717
B2M+CD8B,0.042402169747304
USP18+IFI44L,0.0001511160999132
OASL+IFI44L,5.23774476235434e-07
SP110+IFI44L,3.860915713537237e-05
AMFR+HERPUD1,1.8275499491013864e-06
SMPD2+DEGS1,7.064409173989318e-09
PIK3R4+PIK3R5,0.0046626826947742
PI4KB+PIK3R5,8.992223310825472e-05
ASGR1+CERS2,0.0198473350923606
HLA-DQB2+HLA-DQA1,6.252604896610849e-05
PTPRC+CD244,0.0225415009598127
ACLY+IL4I1,0.0345577977507256
MAT2B+IL4I1,1.008434388738192e-05
